Brand,Model,Gear,KM,Energie,Year,Price,Zip_code,longitude,latitude
PEUGEOT,308,Manuelle,57622,Diesel,2016,13 999,16430,0.14593333333333333,45.7167
PEUGEOT,508 sw,Automatique,176,Hybride R,2020,34 990,26000,4.8951,44.928000000000004
PEUGEOT,2008,Manuelle,54108,Essence,2019,15 999,79000,-0.4812666666666667,46.3231
PEUGEOT,3008,Automatique,31610,Diesel,2019,29 980,74600,6.073166666666666,45.8406
PEUGEOT,208,Manuelle,10,Diesel,2021,22 190,63000,3.0863,45.7797
PEUGEOT,3008,Automatique,7000,Hybride R,2021,47 399,37540,0.6667,47.4
PEUGEOT,108,Manuelle,9545,Essence,2019,9 790,33700,-0.6338,44.8325
PEUGEOT,308,Automatique,5,Diesel,2021,24 890,3110,3.329388888888889,46.1602
PEUGEOT,3008,Manuelle,32708,Diesel,2019,26 980,74600,6.073166666666666,45.8406
PEUGEOT,208,Manuelle,5,Diesel,2021,21 990,13300,5.0954,43.6407
PEUGEOT,208,Automatique,6000,Essence,2021,20 999,41100,1.0892384615384616,47.784
PEUGEOT,208,Manuelle,27082,Diesel,2020,13 900,60005,,
PEUGEOT,2008,Manuelle,5,Diesel,2021,23 999,79000,-0.4812666666666667,46.3231
PEUGEOT,108,Manuelle,10,Essence,2021,12 580,63000,3.0863,45.7797
PEUGEOT,308 sw,Manuelle,21839,Diesel,2019,18 480,13100,5.51904,43.5195
PEUGEOT,108,Manuelle,27797,Essence,2018,9 980,13100,5.51904,43.5195
PEUGEOT,208,Manuelle,19432,Essence,2019,10 999,16430,0.14593333333333333,45.7167
PEUGEOT,308 sw,Automatique,10550,Diesel,2021,28 490,33260,-1.1406,44.6287
PEUGEOT,2008,Manuelle,99288,Diesel,2015,12 099,79000,-0.4812666666666667,46.3231
PEUGEOT,208,Automatique,499,Electrique,2021,29 999,86400,0.2659181818181819,46.0852
PEUGEOT,108,Manuelle,8330,Essence,2020,10 800,60005,,
PEUGEOT,208,Manuelle,9136,Essence,2019,12 800,38000,5.7224,45.1715
PEUGEOT,3008,Manuelle,62859,Diesel,2016,14 990,59494,3.475,50.3667
PEUGEOT,308,Manuelle,89103,Diesel,2017,13 980,74600,6.073166666666666,45.8406
PEUGEOT,308,Manuelle,60000,Diesel,2018,15 999,16430,0.14593333333333333,45.7167
PEUGEOT,3008,Manuelle,87399,Diesel,2014,13 890,60200,2.8261,49.4179
PEUGEOT,208,Manuelle,75369,Diesel,2016,9 999,16430,0.14593333333333333,45.7167
PEUGEOT,508,Automatique,8500,Diesel,2020,33 990,26000,4.8951,44.928000000000004
PEUGEOT,2008,Automatique,45222,Essence,2015,12 490,60400,3.0250296296296293,49.5569
PEUGEOT,308,Manuelle,70289,Diesel,2018,15 280,73000,5.9237,45.6216
PEUGEOT,Expert,Manuelle,140686,Diesel,2018,14 160,1000,5.2075,46.2022
PEUGEOT,308,Manuelle,124365,Diesel,2013,10 980,74600,6.073166666666666,45.8406
PEUGEOT,3008,Manuelle,33505,Essence,2018,22 999,37540,0.6667,47.4
PEUGEOT,208,Manuelle,52883,Diesel,2020,12 100,38000,5.7224,45.1715
PEUGEOT,208,Manuelle,10351,Essence,2019,13 499,86100,0.5844800000000001,46.7667
PEUGEOT,Partner,Manuelle,76235,Diesel,2016,10 980,84000,4.8089,43.9483
PEUGEOT,208,Automatique,5000,Electrique,2020,26 990,63000,3.0863,45.7797
PEUGEOT,508 sw,Automatique,100,Hybride R,2020,34 999,79000,-0.4812666666666667,46.3231
PEUGEOT,2008,Manuelle,5,Essence,2021,24 980,13100,5.51904,43.5195
PEUGEOT,3008,Manuelle,71480,Diesel,2017,20 998,86100,0.5844800000000001,46.7667
PEUGEOT,208,Automatique,7500,Electrique,2020,26 999,41260,1.3676,47.6162
PEUGEOT,3008,Automatique,6124,Diesel,2020,29 990,86400,0.2659181818181819,46.0852
PEUGEOT,3008,Manuelle,26197,Diesel,2018,24 690,63000,3.0863,45.7797
PEUGEOT,208,Manuelle,22000,Essence,2019,12 479,73203,,
PEUGEOT,308 sw,Manuelle,39538,Diesel,2020,18 999,41260,1.3676,47.6162
PEUGEOT,508 sw,Automatique,124,Essence,2020,36 990,60740,2.4536,49.2218
PEUGEOT,2008,Automatique,40738,Diesel,2019,19 290,34500,3.214,43.3412
PEUGEOT,2008,Manuelle,20368,Essence,2019,13 999,86000,0.3333,46.5833
PEUGEOT,108,Manuelle,36216,Essence,2018,9 990,63000,3.0863,45.7797
PEUGEOT,208,Manuelle,16576,Essence,2020,16 200,38000,5.7224,45.1715
PEUGEOT,5008,Automatique,100,Diesel,2021,37 390,73490,5.9687,45.5598
PEUGEOT,5008,Automatique,5,Diesel,2021,37 499,33260,-1.1406,44.6287
PEUGEOT,308,Automatique,15781,Diesel,2020,22 900,84000,4.8089,43.9483
PEUGEOT,3008,Automatique,6000,Hybride R,2020,38 990,26000,4.8951,44.928000000000004
PEUGEOT,2008,Manuelle,11500,Diesel,2021,25 990,13300,5.0954,43.6407
PEUGEOT,208,Manuelle,43337,Diesel,2020,12 780,13100,5.51904,43.5195
PEUGEOT,2008,Manuelle,41755,Essence,2018,13 180,74600,6.073166666666666,45.8406
PEUGEOT,208,Manuelle,32199,Essence,2019,10 199,16430,0.14593333333333333,45.7167
PEUGEOT,2008,Manuelle,66689,Essence,2018,11 990,73000,5.9237,45.6216
PEUGEOT,Partner,Manuelle,7500,Essence,2021,17 499,41260,1.3676,47.6162
PEUGEOT,3008,Automatique,53903,Diesel,2017,23 980,74600,6.073166666666666,45.8406
PEUGEOT,3008,Automatique,1217,Hybride R,2020,40 990,73000,5.9237,45.6216
PEUGEOT,2008,Manuelle,77227,Essence,2017,11 999,79000,-0.4812666666666667,46.3231
PEUGEOT,208,Manuelle,22547,Essence,2019,10 799,79000,-0.4812666666666667,46.3231
PEUGEOT,208,Manuelle,21672,Essence,2019,11 499,16430,0.14593333333333333,45.7167
PEUGEOT,508,Automatique,10000,Hybride R,2020,34 900,26100,5.0562,45.0464
PEUGEOT,308,Manuelle,10629,Diesel,2020,18 680,63000,3.0863,45.7797
PEUGEOT,208,Manuelle,16213,Essence,2019,12 299,86000,0.3333,46.5833
PEUGEOT,208,Manuelle,17254,Essence,2019,13 399,44400,-1.5497,47.1814
PEUGEOT,208,Manuelle,69235,Diesel,2016,11 200,38000,5.7224,45.1715
PEUGEOT,208,Manuelle,15713,Essence,2019,12 499,41260,1.3676,47.6162
PEUGEOT,208,Manuelle,60791,Essence,2018,9 900,60005,,
PEUGEOT,308,Manuelle,29408,Essence,2019,16 990,60740,2.4536,49.2218
PEUGEOT,308,Automatique,9000,Essence,2020,23 299,86000,0.3333,46.5833
PEUGEOT,3008,Manuelle,10,Diesel,2021,31 990,63000,3.0863,45.7797
PEUGEOT,208,Manuelle,19587,Essence,2019,11 990,64300,-0.7441782608695651,43.5125
PEUGEOT,2008,Automatique,23360,Diesel,2019,18 500,34300,3.4758,43.3108
PEUGEOT,5008,Automatique,20355,Diesel,2020,29 780,1000,5.2075,46.2022
PEUGEOT,508 sw,Automatique,4555,Hybride R,2020,33 999,79000,-0.4812666666666667,46.3231
PEUGEOT,208,Manuelle,7000,Diesel,2021,21 799,37540,0.6667,47.4
PEUGEOT,508,Automatique,6824,Diesel,2020,32 999,37540,0.6667,47.4
PEUGEOT,108,Manuelle,34767,Essence,2018,8 680,1000,5.2075,46.2022
PEUGEOT,Partner,Manuelle,37543,Diesel,2019,16 999,64200,-1.5315,43.4801
PEUGEOT,208,Manuelle,70195,Diesel,2015,9 780,13100,5.51904,43.5195
PEUGEOT,508,Automatique,20234,Diesel,2020,30 990,34200,3.6928,43.4028
PEUGEOT,2008,Manuelle,12290,Diesel,2020,26 480,74600,6.073166666666666,45.8406
PEUGEOT,208,Manuelle,3945,Diesel,2020,17 990,84000,4.8089,43.9483
PEUGEOT,3008,Manuelle,13726,Essence,2020,27 499,41260,1.3676,47.6162
PEUGEOT,508,Automatique,13849,Diesel,2020,31 490,63000,3.0863,45.7797
PEUGEOT,3008,Manuelle,74709,Diesel,2017,20 499,79000,-0.4812666666666667,46.3231
PEUGEOT,308,Manuelle,61568,Diesel,2014,10 999,41100,1.0892384615384616,47.784
PEUGEOT,5008,Automatique,7992,Diesel,2021,38 870,3100,2.6,46.3333
PEUGEOT,3008,Automatique,4000,Diesel,2021,36 399,86000,0.3333,46.5833
PEUGEOT,Expert,Manuelle,101431,Diesel,2016,13 480,74600,6.073166666666666,45.8406
PEUGEOT,5008,Automatique,1805,Diesel,2020,36 799,37540,0.6667,47.4
PEUGEOT,2008,Manuelle,57169,Essence,2018,14 499,79000,-0.4812666666666667,46.3231
PEUGEOT,208,Automatique,16930,Essence,2020,20 499,41260,1.3676,47.6162
PEUGEOT,308,Automatique,10,Diesel,2021,26 890,26000,4.8951,44.928000000000004
PEUGEOT,308,Manuelle,49965,Essence,2018,14 900,38000,5.7224,45.1715
PEUGEOT,3008,Automatique,6386,Hybride R,2020,39 999,44400,-1.5497,47.1814
PEUGEOT,5008,Automatique,18130,Diesel,2020,33 390,26000,4.8951,44.928000000000004
PEUGEOT,5008,Manuelle,5815,Diesel,2021,36 990,13300,5.0954,43.6407
PEUGEOT,208,Manuelle,27231,Essence,2019,16 980,1000,5.2075,46.2022
PEUGEOT,208,Automatique,7000,Electrique,2021,23 390,37500,0.20540666666666668,47.1358
PEUGEOT,308,Manuelle,37855,Diesel,2018,18 990,59400,3.198575,50.1667
PEUGEOT,308,Manuelle,98658,Diesel,2016,11 990,73209,,
PEUGEOT,208,Manuelle,28701,Essence,2019,10 999,37400,0.9494,47.3947
PEUGEOT,308,Automatique,58741,Diesel,2017,17 900,60005,,
PEUGEOT,2008,Manuelle,62346,Essence,2015,12 790,3100,2.6,46.3333
PEUGEOT,2008,Automatique,6000,Electrique,2020,31 990,64200,-1.5315,43.4801
PEUGEOT,5008,Manuelle,17869,Essence,2020,29 990,73490,5.9687,45.5598
PEUGEOT,508 sw,Automatique,7000,Hybride R,2021,62 990,37540,0.6667,47.4
PEUGEOT,108,Manuelle,43009,Essence,2015,8 490,33700,-0.6338,44.8325
PEUGEOT,308,Manuelle,41000,Diesel,2018,20 970,3100,2.6,46.3333
PEUGEOT,208,Manuelle,113845,Diesel,2016,8 790,60200,2.8261,49.4179
PEUGEOT,208,Automatique,500,Electrique,2020,28 490,63000,3.0863,45.7797
PEUGEOT,Boxer,Manuelle,43376,Diesel,2018,19 900,84000,4.8089,43.9483
PEUGEOT,108,Manuelle,1400,Essence,2020,11 990,3110,3.329388888888889,46.1602
PEUGEOT,3008,Manuelle,8190,Essence,2019,25 390,63000,3.0863,45.7797
PEUGEOT,208,Manuelle,32597,Essence,2018,10 499,37540,0.6667,47.4
PEUGEOT,3008,Automatique,33500,Diesel,2020,27 999,37170,0.7029,47.3354
PEUGEOT,208,Manuelle,35815,Diesel,2020,12 299,33260,-1.1406,44.6287
PEUGEOT,2008,Automatique,900,Electrique,2021,32 370,3100,2.6,46.3333
PEUGEOT,308,Manuelle,4635,Diesel,2020,23 490,3110,3.329388888888889,46.1602
PEUGEOT,3008,Manuelle,200,Essence,2020,30 390,26000,4.8951,44.928000000000004
PEUGEOT,508,Automatique,73411,Diesel,2018,15 990,34500,3.214,43.3412
PEUGEOT,208,Manuelle,13410,Essence,2019,13 399,64400,-0.6438736842105262,43.1333
PEUGEOT,208,Manuelle,20024,Essence,2019,11 999,64200,-1.5315,43.4801
PEUGEOT,3008,Automatique,11500,Essence,2020,42 490,34500,3.214,43.3412
PEUGEOT,208,Manuelle,23016,Essence,2018,9 980,1000,5.2075,46.2022
PEUGEOT,Partner,/,61200,Diesel,2019,14 490,69200,4.8715,45.7025
PEUGEOT,2008,Manuelle,88921,Diesel,2017,14 480,13100,5.51904,43.5195
PEUGEOT,2008,Automatique,25,Diesel,2021,28 490,13300,5.0954,43.6407
PEUGEOT,208,Manuelle,10394,Essence,2019,13 999,41260,1.3676,47.6162
PEUGEOT,3008,Automatique,24382,Essence,2019,25 984,8000,4.7190666666666665,49.7221
PEUGEOT,208,Manuelle,57166,Essence,2017,11 480,25000,6.0182,47.2488
PEUGEOT,3008,Manuelle,5420,Diesel,2020,32 299,79000,-0.4812666666666667,46.3231
PEUGEOT,208,Manuelle,28086,Essence,2019,11 490,94000,2.4657,48.7927
PEUGEOT,2008,Automatique,2118,Diesel,2021,29 999,16430,0.14593333333333333,45.7167
PEUGEOT,208,Manuelle,50069,Essence,2019,12 299,44400,-1.5497,47.1814
PEUGEOT,3008,Automatique,58126,Diesel,2019,26 490,13300,5.0954,43.6407
PEUGEOT,208,Manuelle,12970,Diesel,2020,19 900,60005,,
PEUGEOT,208,Manuelle,20311,Essence,2019,11 499,16430,0.14593333333333333,45.7167
PEUGEOT,3008,Manuelle,17746,Essence,2018,21 499,16430,0.14593333333333333,45.7167
PEUGEOT,3008,Automatique,500,Diesel,2021,33 799,36250,1.6114333333333335,46.8066
PEUGEOT,108,Manuelle,16118,Essence,2017,9 880,13100,5.51904,43.5195
PEUGEOT,2008,Manuelle,33065,Essence,2019,15 400,38000,5.7224,45.1715
PEUGEOT,308,Manuelle,56183,Essence,2018,15 990,51100,4.0333,49.25
PEUGEOT,3008,Automatique,64038,Diesel,2018,24 890,60200,2.8261,49.4179
PEUGEOT,3008,Manuelle,10300,Diesel,2020,29 999,36250,1.6114333333333335,46.8066
PEUGEOT,2008,Manuelle,24053,Essence,2018,12 990,73490,5.9687,45.5598
PEUGEOT,2008,Manuelle,32292,Essence,2018,12 900,64400,-0.6438736842105262,43.1333
PEUGEOT,308,Automatique,5500,Diesel,2021,30 190,26100,5.0562,45.0464
PEUGEOT,2008,Automatique,46698,Essence,2019,17 950,70000,6.143630952380952,47.6563
PEUGEOT,2008,Automatique,43691,Essence,2018,16 900,84000,4.8089,43.9483
PEUGEOT,208,Automatique,50,Electrique,2021,28 999,36250,1.6114333333333335,46.8066
PEUGEOT,208,Manuelle,37595,Diesel,2016,10 999,86000,0.3333,46.5833
PEUGEOT,3008,Manuelle,84126,Diesel,2014,12 990,62219,2.21415,50.733999999999995
PEUGEOT,5008,Automatique,2000,Diesel,2021,38 590,33260,-1.1406,44.6287
PEUGEOT,308,Manuelle,10,Diesel,2021,21 999,64200,-1.5315,43.4801
PEUGEOT,208,Manuelle,30794,Essence,2019,11 499,86000,0.3333,46.5833
PEUGEOT,208,Manuelle,17412,Essence,2018,11 799,86000,0.3333,46.5833
PEUGEOT,208,Manuelle,53143,Diesel,2018,12 999,36250,1.6114333333333335,46.8066
PEUGEOT,208,Manuelle,22000,Essence,2019,12 479,73203,,
PEUGEOT,2008,Manuelle,34031,Diesel,2017,15 590,26100,5.0562,45.0464
PEUGEOT,208,Manuelle,48446,Diesel,2017,12 999,36250,1.6114333333333335,46.8066
PEUGEOT,108,Manuelle,16200,Essence,2018,10 690,57180,6.1335,49.3467
PEUGEOT,3008,Manuelle,41670,Essence,2017,21 499,41100,1.0892384615384616,47.784
PEUGEOT,308 sw,Manuelle,97160,Diesel,2017,14 999,36250,1.6114333333333335,46.8066
PEUGEOT,208,Manuelle,41139,Essence,2017,13 890,60200,2.8261,49.4179
PEUGEOT,108,Manuelle,7637,Essence,2020,10 470,73203,,
PEUGEOT,5008,Manuelle,13880,Essence,2020,31 990,34200,3.6928,43.4028
PEUGEOT,208,Manuelle,37487,Essence,2017,9 490,54135,5.7808,49.5007
PEUGEOT,2008,Automatique,52177,Essence,2018,16 590,60200,2.8261,49.4179
PEUGEOT,5008,Automatique,500,Essence,2021,36 790,34500,3.214,43.3412
PEUGEOT,Rifter,Manuelle,10,Diesel,2021,22 980,74600,6.073166666666666,45.8406
PEUGEOT,3008,Manuelle,14765,Diesel,2019,28 499,41260,1.3676,47.6162
PEUGEOT,3008,Manuelle,14049,Diesel,2020,25 999,37540,0.6667,47.4
PEUGEOT,308,Manuelle,5,Diesel,2021,25 490,64000,-0.3667,43.3
PEUGEOT,5008,Automatique,13193,Diesel,2021,38 499,41260,1.3676,47.6162
PEUGEOT,208,Manuelle,18257,Essence,2019,12 899,36250,1.6114333333333335,46.8066
PEUGEOT,5008,Manuelle,18046,Diesel,2020,32 690,60200,2.8261,49.4179
PEUGEOT,208,Manuelle,33632,Essence,2018,13 890,60200,2.8261,49.4179
PEUGEOT,308 sw,Manuelle,130664,Diesel,2017,10 880,1000,5.2075,46.2022
PEUGEOT,2008,Manuelle,76267,Diesel,2017,12 400,38000,5.7224,45.1715
PEUGEOT,208,Manuelle,17952,Essence,2018,12 980,13100,5.51904,43.5195
PEUGEOT,208,Manuelle,42066,Essence,2019,11 799,37540,0.6667,47.4
PEUGEOT,208,Manuelle,21730,Essence,2019,16 990,60740,2.4536,49.2218
PEUGEOT,2008,Manuelle,31601,Essence,2017,12 480,38312,,
PEUGEOT,208,Manuelle,33134,Essence,2020,18 499,37540,0.6667,47.4
PEUGEOT,208,Manuelle,70621,Diesel,2018,10 499,37170,0.7029,47.3354
PEUGEOT,308,Automatique,32281,Essence,2020,20 900,84000,4.8089,43.9483
PEUGEOT,208,Automatique,6716,Electrique,2020,26 980,13100,5.51904,43.5195
PEUGEOT,Expert,Manuelle,89330,Diesel,2018,16 490,84120,5.603175,43.7001
PEUGEOT,2008,Manuelle,75477,Diesel,2017,13 980,1000,5.2075,46.2022
PEUGEOT,208,Manuelle,65030,Diesel,2018,12 999,36250,1.6114333333333335,46.8066
PEUGEOT,208,Manuelle,36510,Essence,2019,10 399,16430,0.14593333333333333,45.7167
PEUGEOT,3008,Automatique,1820,Diesel,2021,38 900,13300,5.0954,43.6407
PEUGEOT,3008,Automatique,10,Diesel,2021,32 990,51530,3.9440588235294123,49.0107
PEUGEOT,208,Manuelle,19617,Essence,2019,10 999,86100,0.5844800000000001,46.7667
PEUGEOT,308,Automatique,20,Essence,2021,26 190,26000,4.8951,44.928000000000004
PEUGEOT,208,Manuelle,71721,Diesel,2018,12 490,60740,2.4536,49.2218
PEUGEOT,3008,Automatique,43061,Essence,2017,20 490,64400,-0.6438736842105262,43.1333
PEUGEOT,308,Manuelle,58201,Diesel,2018,19 690,60200,2.8261,49.4179
PEUGEOT,108,Manuelle,18057,Essence,2019,11 999,41200,1.764516666666667,47.3
PEUGEOT,208,Manuelle,53200,Essence,2018,11 384,54510,6.24165,48.6838
PEUGEOT,108,Manuelle,205,Essence,2021,13 290,26100,5.0562,45.0464
PEUGEOT,108,Manuelle,31965,Essence,2018,9 400,38000,5.7224,45.1715
PEUGEOT,208,Manuelle,37586,Essence,2019,12 999,41260,1.3676,47.6162
PEUGEOT,3008,Automatique,150,Diesel,2020,28 490,57155,6.1543,49.0638
PEUGEOT,5008,Manuelle,3500,Essence,2020,31 990,26000,4.8951,44.928000000000004
PEUGEOT,208,Manuelle,27900,Essence,2018,11 999,36250,1.6114333333333335,46.8066
PEUGEOT,208,Manuelle,42814,Essence,2018,12 980,38000,5.7224,45.1715
PEUGEOT,Boxer,Manuelle,10,Diesel,2021,24 990,51530,3.9440588235294123,49.0107
PEUGEOT,2008,Manuelle,5,Essence,2021,21 190,74200,6.51566,46.3258
PEUGEOT,308,Manuelle,12843,Diesel,2020,19 990,34200,3.6928,43.4028
PEUGEOT,3008,Automatique,30154,Essence,2020,29 599,37170,0.7029,47.3354
PEUGEOT,Partner,Manuelle,94846,Diesel,2017,9 990,59190,2.537025,50.7237
PEUGEOT,2008,Manuelle,46990,Essence,2016,13 690,60200,2.8261,49.4179
PEUGEOT,508 sw,Automatique,20653,Hybride R,2020,36 699,86400,0.2659181818181819,46.0852
PEUGEOT,108,Manuelle,7000,Essence,2020,14 299,37170,0.7029,47.3354
PEUGEOT,208,Manuelle,80305,Diesel,2016,11 900,84000,4.8089,43.9483
PEUGEOT,108,Manuelle,7000,Essence,2021,13 799,37540,0.6667,47.4
PEUGEOT,5008,Automatique,22985,Diesel,2020,33 980,38000,5.7224,45.1715
PEUGEOT,2008,Manuelle,23799,Essence,2017,12 990,74600,6.073166666666666,45.8406
PEUGEOT,208,Manuelle,44808,Essence,2018,9 590,13127,5.2486,43.46
PEUGEOT,5008,Automatique,70221,Diesel,2018,31 990,84000,4.8089,43.9483
PEUGEOT,208,Manuelle,77829,Diesel,2018,11 290,3100,2.6,46.3333
PEUGEOT,208,Manuelle,79930,Diesel,2018,8 990,73490,5.9687,45.5598
PEUGEOT,2008,/,16500,Diesel,2021,28 390,13100,5.51904,43.5195
PEUGEOT,308,Manuelle,5096,Essence,2020,23 490,73203,,
PEUGEOT,2008,Manuelle,75168,Diesel,2018,14 480,13100,5.51904,43.5195
PEUGEOT,5008,Manuelle,14114,Diesel,2020,30 180,3100,2.6,46.3333
PEUGEOT,208,Manuelle,39901,Diesel,2020,13 999,36250,1.6114333333333335,46.8066
PEUGEOT,3008,Manuelle,44940,Essence,2017,21 280,38000,5.7224,45.1715
PEUGEOT,3008,Manuelle,17888,Essence,2020,28 990,64200,-1.5315,43.4801
PEUGEOT,108,Manuelle,5,Essence,2021,13 490,3110,3.329388888888889,46.1602
PEUGEOT,3008,Manuelle,31065,Diesel,2016,22 499,41200,1.764516666666667,47.3
PEUGEOT,3008,Manuelle,4311,Diesel,2020,24 880,69200,4.8715,45.7025
PEUGEOT,5008,Manuelle,13,Diesel,2020,33 990,60740,2.4536,49.2218
PEUGEOT,208,Manuelle,10,Essence,2021,17 990,63000,3.0863,45.7797
PEUGEOT,3008,Manuelle,44265,Essence,2017,22 199,44400,-1.5497,47.1814
PEUGEOT,508,Automatique,25223,Diesel,2018,23 880,1000,5.2075,46.2022
PEUGEOT,3008,Manuelle,9800,Essence,2020,29 990,64200,-1.5315,43.4801
PEUGEOT,308 sw,Manuelle,46706,Diesel,2018,19 480,13100,5.51904,43.5195
PEUGEOT,308,Automatique,1000,Diesel,2020,27 999,16430,0.14593333333333333,45.7167
PEUGEOT,308 sw,Automatique,40444,Essence,2018,15 980,70000,6.143630952380952,47.6563
PEUGEOT,108,Manuelle,22875,Essence,2019,10 280,1000,5.2075,46.2022
PEUGEOT,208,Manuelle,19967,Essence,2019,11 990,64200,-1.5315,43.4801
PEUGEOT,108,Manuelle,10,Essence,2021,12 990,26000,4.8951,44.928000000000004
PEUGEOT,308 sw,Manuelle,42524,Essence,2018,15 990,71000,4.820033333333334,46.3393
PEUGEOT,2008,Manuelle,26235,Essence,2018,13 480,74600,6.073166666666666,45.8406
PEUGEOT,108,Manuelle,5200,Essence,2021,12 999,41100,1.0892384615384616,47.784
PEUGEOT,208,Manuelle,19748,Essence,2019,12 590,34200,3.6928,43.4028
PEUGEOT,2008,Manuelle,11465,Diesel,2019,16 990,34300,3.4758,43.3108
PEUGEOT,2008,Automatique,38450,Essence,2018,15 980,1000,5.2075,46.2022
PEUGEOT,208,Automatique,4500,Electrique,2020,31 990,73203,,
PEUGEOT,308,Automatique,5100,Diesel,2019,22 999,86000,0.3333,46.5833
PEUGEOT,508 sw,Automatique,1000,Diesel,2021,34 990,26000,4.8951,44.928000000000004
PEUGEOT,3008,Automatique,7000,Diesel,2021,43 199,37540,0.6667,47.4
PEUGEOT,208,Automatique,1810,Electrique,2019,22 999,86000,0.3333,46.5833
PEUGEOT,208,Manuelle,84647,Essence,2014,8 590,60200,2.8261,49.4179
PEUGEOT,308,Manuelle,55191,Diesel,2019,12 900,84000,4.8089,43.9483
PEUGEOT,108,Manuelle,16200,Essence,2018,9 490,57740,6.6433,49.1169
PEUGEOT,3008,Automatique,73062,Diesel,2019,27 900,60005,,
PEUGEOT,208,Automatique,11276,Essence,2019,20 999,64140,-0.4,43.3
PEUGEOT,208,Manuelle,50535,Essence,2014,7 980,1000,5.2075,46.2022
PEUGEOT,208,Manuelle,25918,Essence,2019,11 290,60200,2.8261,49.4179
PEUGEOT,308,Automatique,10,Essence,2019,18 890,26000,4.8951,44.928000000000004
PEUGEOT,208,Manuelle,27386,Essence,2019,11 499,16430,0.14593333333333333,45.7167
PEUGEOT,208,Manuelle,26995,Essence,2018,12 499,41100,1.0892384615384616,47.784
PEUGEOT,108,Manuelle,3199,Essence,2020,11 890,73000,5.9237,45.6216
PEUGEOT,308,Manuelle,10000,Essence,2020,19 990,10000,4.0852,48.3007
PEUGEOT,108,Manuelle,20418,Essence,2019,9 990,69200,4.8715,45.7025
PEUGEOT,208,Manuelle,66338,Essence,2016,9 990,69410,4.7857,45.7955
PEUGEOT,308,Manuelle,22278,Diesel,2020,21 499,41260,1.3676,47.6162
PEUGEOT,308,Automatique,5,Essence,2021,27 999,36250,1.6114333333333335,46.8066
PEUGEOT,Partner tepee,Manuelle,127419,Diesel,2015,10 690,25300,6.350984615384616,46.9
PEUGEOT,3008,Automatique,5,Hybride R,2021,38 103,64140,-0.4,43.3
PEUGEOT,208,Manuelle,28450,Essence,2019,11 299,86000,0.3333,46.5833
PEUGEOT,308,Manuelle,72146,Essence,2012,7 990,73209,,
PEUGEOT,208,Automatique,7500,Essence,2021,23 999,41260,1.3676,47.6162
PEUGEOT,5008,Automatique,6,Diesel,2021,37 390,38000,5.7224,45.1715
PEUGEOT,308,Manuelle,14500,Essence,2016,15 990,34500,3.214,43.3412
PEUGEOT,3008,Automatique,62004,Diesel,2017,27 890,60200,2.8261,49.4179
PEUGEOT,208,Manuelle,23848,Essence,2017,11 390,73490,5.9687,45.5598
PEUGEOT,208,Manuelle,49951,Essence,2016,9 990,13300,5.0954,43.6407
PEUGEOT,2008,Automatique,7000,Electrique,2021,32 390,37170,0.7029,47.3354
PEUGEOT,508,Automatique,25345,Diesel,2020,31 499,37540,0.6667,47.4
PEUGEOT,308,Manuelle,68319,Essence,2018,16 990,84000,4.8089,43.9483
PEUGEOT,2008,Manuelle,29247,Essence,2015,12 990,64300,-0.7441782608695651,43.5125
PEUGEOT,208,Manuelle,17348,Essence,2019,12 999,41100,1.0892384615384616,47.784
PEUGEOT,508,Automatique,3950,Diesel,2021,35 700,3100,2.6,46.3333
PEUGEOT,3008,Manuelle,48900,Diesel,2018,22 990,26100,5.0562,45.0464
PEUGEOT,2008,Manuelle,11919,Diesel,2020,24 980,74600,6.073166666666666,45.8406
PEUGEOT,3008,Manuelle,55029,Essence,2018,20 990,60740,2.4536,49.2218
PEUGEOT,3008,Automatique,89998,Diesel,2018,20 790,84000,4.8089,43.9483
PEUGEOT,3008,Automatique,10,Hybride R,2021,44 390,63000,3.0863,45.7797
PEUGEOT,308,Manuelle,5,Diesel,2020,22 999,37540,0.6667,47.4
PEUGEOT,208,Manuelle,98118,Diesel,2018,7 900,60005,,
PEUGEOT,2008,Manuelle,36369,Essence,2017,12 990,2000,3.5761192307692307,49.5631
PEUGEOT,208,Automatique,10,Essence,2021,25 290,63000,3.0863,45.7797
PEUGEOT,508,Automatique,2800,Hybride R,2020,37 900,86100,0.5844800000000001,46.7667
PEUGEOT,3008,Manuelle,7000,Essence,2020,32 500,73000,5.9237,45.6216
PEUGEOT,2008,Manuelle,83279,Diesel,2015,10 990,59320,2.9567222222222216,50.6223
PEUGEOT,508,Manuelle,100,Diesel,2020,32 999,37400,0.9494,47.3947
PEUGEOT,2008,Manuelle,20627,Diesel,2018,16 950,62800,2.7807,50.4198
PEUGEOT,3008,Automatique,18923,Diesel,2019,30 990,63000,3.0863,45.7797
PEUGEOT,108,Manuelle,10,Essence,2021,13 699,64200,-1.5315,43.4801
PEUGEOT,208,Manuelle,59358,Essence,2018,10 890,13300,5.0954,43.6407
PEUGEOT,108,Manuelle,54079,Essence,2018,9 890,60200,2.8261,49.4179
PEUGEOT,308,Automatique,8000,Diesel,2021,27 890,26000,4.8951,44.928000000000004
PEUGEOT,2008,Manuelle,49661,Essence,2016,11 998,86100,0.5844800000000001,46.7667
PEUGEOT,208,Manuelle,18564,Essence,2019,11 990,64400,-0.6438736842105262,43.1333
