,Brand,Model,Gear,KM,Category,Energie,Year,Price,Zip_code,longitude,latitude,City,State,Region,Scoring
1860,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,20622,Second-Hand,DIESEL,2021,36710.0,57880,6.6586789999999985,49.18196409999999,"HAM-SOUS-VARSBERG, GUERTING, VARSBERG",GRAND EST,MOSELLE,7.73
1861,VOLKSWAGEN,T-ROC,MANUELLE,11,New,DIESEL,2021,30120.0,53960,-0.7163520000000001,48.07119470000001,BONCHAMP-LÈS-LAVAL,PAYS DE LA LOIRE,MAYENNE,8.18
1862,RENAULT,MEGANE,MANUELLE,12,New,ESSENCE,2021,26090.0,78260,2.0606332,48.966164899999995,ACHÈRES,ÎLE-DE-FRANCE,YVELINES,8.64
1863,RENAULT,MEGANE,MANUELLE,69988,Second-Hand,ESSENCE,2020,17090.0,31660,1.5690785,43.8087609,"BUZET-SUR-TARN, BESSIÈRES",OCCITANIE,HAUTE-GARONNE,6.36
1864,RENAULT,MEGANE,MANUELLE,33847,Second-Hand,DIESEL,2019,16320.0,45160,1.9130778999999998,47.848650299999996,"OLIVET, SAINT-HILAIRE-SAINT-MESMIN, ARDON",CENTRE-VAL DE LOIRE,LOIRET,5.91
1865,RENAULT,ZOE,AUTOMATIQUE,23028,Second-Hand,ELECTRIQUE,2019,13660.0,78310,1.933229,48.758291,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,7.73
1866,RENAULT,CLIO,MANUELLE,97544,Second-Hand,DIESEL,2019,9760.0,28000,1.5203433000000002,48.437803100000004,CHARTRES,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,5.0
1867,RENAULT,CAPTUR,AUTOMATIQUE,77650,Second-Hand,DIESEL,2017,12700.0,23000,1.8828623,46.1838611,"SAINT-CHRISTOPHE, LA SAUNIÈRE, PEYRABOUT, SAINT-LAURENT, LA BRIONNE, SAINT-SULPICE-LE-GUÉRÉTOIS, SAINTE-FEYRE, ANZÊME, SAINT-LÉGER-LE-GUÉRÉTOIS, SAVENNES, LA CHAPELLE-TAILLEFERT, SAINT-VICTOR-EN-MARCHE, SAINT-FIEL, GUÉRET, SAINT-ÉLOI",NOUVELLE-AQUITAINE,CREUSE,5.45
1868,RENAULT,CLIO,MANUELLE,50462,Second-Hand,ESSENCE,2019,11180.0,36250,1.650625,46.778693,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,6.36
1869,RENAULT,CAPTUR,MANUELLE,9016,Second-Hand,ESSENCE,2021,19240.0,72000,0.1748559,47.97982860000001,LE MANS,PAYS DE LA LOIRE,SARTHE,7.73
1870,RENAULT,CLIO,MANUELLE,37176,Second-Hand,DIESEL,2019,10680.0,63000,3.1355668,45.7896531,CLERMONT-FERRAND,AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME,5.91
1871,RENAULT,CLIO,MANUELLE,101965,Second-Hand,DIESEL,2019,10390.0,36250,1.650625,46.778693,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,5.0
1872,RENAULT,TWINGO,MANUELLE,29732,Second-Hand,ESSENCE,2020,11050.0,46000,1.4400951000000002,44.4240588,CAHORS,OCCITANIE,LOT,6.82
1873,RENAULT,TWINGO,MANUELLE,16810,Second-Hand,ESSENCE,2020,11670.0,36250,1.650625,46.778693,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,7.27
1874,PEUGEOT,308,MANUELLE,123246,Second-Hand,DIESEL,2019,14080.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,4.55
1875,PEUGEOT,108,MANUELLE,26128,Second-Hand,ESSENCE,2019,10480.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,6.36
1876,PEUGEOT,3008,AUTOMATIQUE,22492,Second-Hand,HYBRIDE,2021,49400.0,76600,0.1439386,49.494584100000004,LE HAVRE,NORMANDIE,SEINE-MARITIME,8.64
1877,PEUGEOT,208,MANUELLE,31694,Second-Hand,ESSENCE,2019,14370.0,78310,1.9330241000000001,48.75670359999999,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,6.36
1878,PEUGEOT,308,MANUELLE,151102,Second-Hand,DIESEL,2018,10470.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,3.18
1879,PEUGEOT,208,MANUELLE,64742,Second-Hand,DIESEL,2017,10810.0,24750,0.7671490000000001,45.1825438,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE,5.0
1880,PEUGEOT,208,MANUELLE,10379,Second-Hand,ESSENCE,2019,13780.0,94300,2.4257388,48.8459416,VINCENNES,ÎLE-DE-FRANCE,VAL-DE-MARNE,6.82
1881,PEUGEOT,3008,MANUELLE,170931,Second-Hand,DIESEL,2015,10910.0,76120,1.0465014000000001,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME,3.18
1882,PEUGEOT,2008,AUTOMATIQUE,41465,Second-Hand,DIESEL,2020,22020.0,24400,0.3572301,45.0368494,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE,6.82
1883,PEUGEOT,3008,AUTOMATIQUE,11615,Second-Hand,ESSENCE,2019,30140.0,75015,2.2990862,48.848465399999995,"PARIS 15, PARIS",ÎLE-DE-FRANCE,PARIS,7.27
1884,PEUGEOT,108,AUTOMATIQUE,31839,Second-Hand,ESSENCE,2019,12690.0,75015,2.2990862,48.848465399999995,"PARIS 15, PARIS",ÎLE-DE-FRANCE,PARIS,6.82
1885,PEUGEOT,3008,AUTOMATIQUE,49657,Second-Hand,DIESEL,2020,32760.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,6.82
1886,PEUGEOT,3008,AUTOMATIQUE,78074,Second-Hand,DIESEL,2019,22230.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,5.91
1887,PEUGEOT,208,MANUELLE,23234,Second-Hand,ESSENCE,2020,11950.0,78310,1.9330241000000001,48.75670359999999,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,6.82
1888,CITROEN,C3,MANUELLE,15366,Second-Hand,ESSENCE,2020,17180.0,59160,3.0109543999999997,50.6449927,"LILLE, CAPINGHEM",HAUTS-DE-FRANCE,NORD,7.27
1889,CITROEN,C4,MANUELLE,22200,Second-Hand,ESSENCE,2019,16000.0,33110,-0.6423265,44.861084999999996,LE BOUSCAT,NOUVELLE-AQUITAINE,GIRONDE,6.82
1890,CITROEN,BERLINGO,MANUELLE,94497,Second-Hand,DIESEL,2019,15320.0,69130,4.7816712,45.7883595,ÉCULLY,AUVERGNE-RHÔNE-ALPES,RHÔNE,5.0
1891,CITROEN,C3,MANUELLE,44982,Second-Hand,ESSENCE,2019,13430.0,33210,-0.26853309999999997,44.5602505,"COIMÈRES, TOULENNE, BIEUJAC, LÉOGEATS, SAINT-PIERRE-DE-MONS, SAUTERNES, MAZÈRES, FARGUES, PREIGNAC, SAINT-LOUBERT, PUJOLS-SUR-CIRON, CASTILLON-DE-CASTETS, SAINT-PARDON-DE-CONQUES, ROAILLAN, BOMMES, CASTETS-EN-DORTHE, LANGON",NOUVELLE-AQUITAINE,GIRONDE,6.36
1892,CITROEN,C3,MANUELLE,51769,Second-Hand,ESSENCE,2019,16260.0,69130,4.7816712,45.7883595,ÉCULLY,AUVERGNE-RHÔNE-ALPES,RHÔNE,5.91
1893,CITROEN,C3,MANUELLE,116959,Second-Hand,DIESEL,2018,10150.0,59260,3.122092,50.626434100000004,"LEZENNES, LILLE",HAUTS-DE-FRANCE,NORD,4.09
1894,CITROEN,C4 CACTUS,AUTOMATIQUE,41808,Second-Hand,DIESEL,2020,21640.0,59160,3.0109543999999997,50.6449927,"LILLE, CAPINGHEM",HAUTS-DE-FRANCE,NORD,6.82
1895,CITROEN,C3,MANUELLE,5977,Second-Hand,ESSENCE,2019,16220.0,78190,2.0123747,48.7714685,TRAPPES,ÎLE-DE-FRANCE,YVELINES,7.27
1896,CITROEN,C4 CACTUS,AUTOMATIQUE,21451,Second-Hand,ESSENCE,2020,18510.0,75015,2.293987,48.830740899999995,"PARIS 15, PARIS",ÎLE-DE-FRANCE,PARIS,7.73
1897,TOYOTA,AYGO,MANUELLE,49671,Second-Hand,ESSENCE,2019,10420.0,84500,4.7515066,44.2874141,BOLLÈNE,PROVENCE-ALPES-CÔTE D'AZUR,VAUCLUSE,6.36
1898,TOYOTA,COROLLA,AUTOMATIQUE,11448,Second-Hand,HYBRIDE,2021,34390.0,33700,-0.6707765,44.827146,MÉRIGNAC,NOUVELLE-AQUITAINE,GIRONDE,8.64
1899,TOYOTA,YARIS,AUTOMATIQUE,48956,Second-Hand,HYBRIDE,2019,14700.0,13010,5.4195170999999975,43.2796354,MARSEILLE 10,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,7.27
1900,TOYOTA,YARIS,MANUELLE,40742,Second-Hand,ESSENCE,2019,12580.0,13730,5.232458900000001,43.418476399999996,SAINT-VICTORET,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,6.36
1901,TOYOTA,C-HR,AUTOMATIQUE,26738,Second-Hand,HYBRIDE,2020,27980.0,33500,-0.2316036,44.9446448,"ARVEYRES, NÉAC, LIBOURNE, LES BILLAUX, POMEROL, LALANDE-DE-POMEROL",NOUVELLE-AQUITAINE,GIRONDE,7.73
1902,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,31440.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE,9.55
1903,TOYOTA,RAV4,MANUELLE,202500,Second-Hand,DIESEL,2015,14980.0,40000,-0.468397,43.9040938,MONT-DE-MARSAN,NOUVELLE-AQUITAINE,LANDES,2.73
1904,TOYOTA,AYGO,MANUELLE,14575,Second-Hand,ESSENCE,2018,10490.0,10100,3.6472442000000003,48.515718,"SAINT-HILAIRE-SOUS-ROMILLY, CRANCEY, SAINT-LOUP-DE-BUFFIGNY, ROMILLY-SUR-SEINE, PARS-LÈS-ROMILLY, LA FOSSE-CORDUAN, SAINT-MARTIN-DE-BOSSENAY, OSSEY-LES-TROIS-MAISONS, GÉLANNES",GRAND EST,AUBE,6.36
1905,TOYOTA,YARIS,MANUELLE,38062,Second-Hand,ESSENCE,2019,12980.0,51200,3.955255,49.05234600000001,ÉPERNAY,GRAND EST,MARNE,6.36
1906,TOYOTA,C-HR,AUTOMATIQUE,87171,Second-Hand,HYBRIDE,2020,20580.0,33700,-0.6707765,44.827146,MÉRIGNAC,NOUVELLE-AQUITAINE,GIRONDE,6.82
1907,TOYOTA,YARIS,AUTOMATIQUE,29797,Second-Hand,HYBRIDE,2019,14590.0,33130,-0.538555,44.818225,BÈGLES,NOUVELLE-AQUITAINE,GIRONDE,7.27
1908,TOYOTA,C-HR,MANUELLE,30238,Second-Hand,ESSENCE,2019,20550.0,14500,-0.8700903999999999,48.8675189,"TRUTTEMER-LE-GRAND, ROULLOURS, COULONCES, MAISONCELLES-LA-JOURDAN, VIRE NORMANDIE, CAMPAGNOLLES, VAUDRY, VIRE, TRUTTEMER-LE-PETIT, SAINT-GERMAIN-DE-TALLEVENDE-LA-LANDE-VAUMONT",NORMANDIE,CALVADOS,6.36
1909,TOYOTA,YARIS,MANUELLE,47792,Second-Hand,ESSENCE,2020,12520.0,34070,3.8664053,43.5800528,MONTPELLIER,OCCITANIE,HÉRAULT,6.82
1910,VOLKSWAGEN,GOLF,AUTOMATIQUE,44935,Second-Hand,HYBRIDE,2019,28320.0,69340,4.7728243,45.7469692,FRANCHEVILLE,AUVERGNE-RHÔNE-ALPES,RHÔNE,7.27
1911,VOLKSWAGEN,GOLF,MANUELLE,130340,Second-Hand,DIESEL,2018,14720.0,78310,1.9119781000000002,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,3.64
1912,VOLKSWAGEN,POLO,MANUELLE,71941,Second-Hand,DIESEL,2018,12870.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE,5.0
1913,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,23555,Second-Hand,DIESEL,2021,41680.0,65000,0.07538399999999999,43.21766289999999,TARBES,OCCITANIE,HAUTES-PYRÉNÉES,7.27
1914,VOLKSWAGEN,TIGUAN,MANUELLE,95506,Second-Hand,DIESEL,2016,21220.0,11100,2.9859202000000002,43.1699227,"BAGES, MONTREDON-DES-CORBIÈRES, NARBONNE",OCCITANIE,AUDE,4.55
1915,VOLKSWAGEN,POLO,AUTOMATIQUE,11,New,ESSENCE,2021,20660.0,77090,2.6774626,48.83076390000001,COLLÉGIEN,ÎLE-DE-FRANCE,SEINE-ET-MARNE,9.09
1916,VOLKSWAGEN,POLO,AUTOMATIQUE,95838,Second-Hand,ESSENCE,2015,16850.0,44400,-1.570187,47.193892,REZÉ,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,5.45
1917,VOLKSWAGEN,T-ROC,AUTOMATIQUE,12,New,ESSENCE,2021,35820.0,78260,2.0606332,48.966164899999995,ACHÈRES,ÎLE-DE-FRANCE,YVELINES,9.09
1918,VOLKSWAGEN,GOLF,AUTOMATIQUE,191800,Second-Hand,DIESEL,2016,14620.0,27400,1.1697523,49.2099999,"QUATREMARE, INCARVILLE, LOUVIERS, SURTAUVILLE, HEUDREVILLE-SUR-EURE, HONDOUVILLE, HEUDEBOUVILLE, CRASVILLE, LA HAYE-MALHERBE, AMFREVILLE-SUR-ITON, LE MESNIL-JOURDAIN, LA VACHERIE, SURVILLE, HOUETTEVILLE, ACQUIGNY, PINTERVILLE, CANAPPEVILLE, MONTAURE, LA HAYE-LE-COMTE, VIRONVAY",NORMANDIE,EURE,3.64
1919,VOLKSWAGEN,POLO,MANUELLE,39284,Second-Hand,ESSENCE,2016,11570.0,59223,3.12837,50.737023,RONCQ,HAUTS-DE-FRANCE,NORD,5.91
1920,VOLKSWAGEN,GOLF,AUTOMATIQUE,68364,Second-Hand,ESSENCE,2017,30730.0,68390,7.3884965,47.788014000000004,"BALDERSHEIM, SAUSHEIM, BATTENHEIM",GRAND EST,HAUT-RHIN,5.91
1921,VOLKSWAGEN,POLO,MANUELLE,9418,Second-Hand,ESSENCE,2021,20520.0,69340,4.7728243,45.7469692,FRANCHEVILLE,AUVERGNE-RHÔNE-ALPES,RHÔNE,7.73
1922,RENAULT,CLIO,MANUELLE,12617,Second-Hand,DIESEL,2018,11330.0,91320,2.3156411,48.7392902,WISSOUS,ÎLE-DE-FRANCE,ESSONNE,5.91
1923,RENAULT,CAPTUR,MANUELLE,99107,Second-Hand,DIESEL,2019,13500.0,31660,1.5690785,43.8087609,"BUZET-SUR-TARN, BESSIÈRES",OCCITANIE,HAUTE-GARONNE,5.0
1924,RENAULT,CLIO,MANUELLE,73974,Second-Hand,DIESEL,2018,10660.0,46000,1.4400951000000002,44.4240588,CAHORS,OCCITANIE,LOT,5.0
1925,RENAULT,ZOE,AUTOMATIQUE,83944,Second-Hand,ELECTRIQUE,2018,11860.0,28100,1.3442491,48.74615230000001,DREUX,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,6.36
1926,RENAULT,CLIO,MANUELLE,77410,Second-Hand,DIESEL,2018,11670.0,46000,1.4400951000000002,44.4240588,CAHORS,OCCITANIE,LOT,5.0
1927,RENAULT,TWINGO,MANUELLE,11019,Second-Hand,ESSENCE,2020,12600.0,72000,0.1748559,47.97982860000001,LE MANS,PAYS DE LA LOIRE,SARTHE,7.27
1928,RENAULT,MEGANE,MANUELLE,30571,Second-Hand,ESSENCE,2020,15050.0,91320,2.3156411,48.7392902,WISSOUS,ÎLE-DE-FRANCE,ESSONNE,6.82
1929,RENAULT,TWINGO,MANUELLE,156,Second-Hand,ESSENCE,2021,10680.0,28100,1.3442491,48.74615230000001,DREUX,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,8.18
1930,RENAULT,CAPTUR,MANUELLE,23420,Second-Hand,DIESEL,2021,20450.0,45200,2.7333572999999998,47.9796844,"AMILLY, MONTARGIS, PAUCOURT",CENTRE-VAL DE LOIRE,LOIRET,6.82
1931,RENAULT,MEGANE,MANUELLE,8044,Second-Hand,ESSENCE,2021,21580.0,36250,1.650625,46.778693,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,7.73
1932,RENAULT,CLIO,MANUELLE,8582,Second-Hand,DIESEL,2021,16140.0,36250,1.650625,46.778693,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,7.27
1933,RENAULT,MEGANE,AUTOMATIQUE,15210,Second-Hand,DIESEL,2021,21750.0,72000,0.1748559,47.97982860000001,LE MANS,PAYS DE LA LOIRE,SARTHE,7.73
1934,RENAULT,CLIO,MANUELLE,11,New,ESSENCE,2021,20330.0,78310,1.9119781000000002,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,8.64
1935,PEUGEOT,308,MANUELLE,148335,Second-Hand,DIESEL,2018,10350.0,76120,1.0465014000000001,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME,3.64
1936,PEUGEOT,108,MANUELLE,11,New,ESSENCE,2021,14480.0,33700,-0.6884505,44.8228221,MÉRIGNAC,NOUVELLE-AQUITAINE,GIRONDE,8.64
1937,PEUGEOT,3008,AUTOMATIQUE,34378,Second-Hand,DIESEL,2021,36860.0,76120,1.0465014000000001,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME,7.27
1938,PEUGEOT,3008,AUTOMATIQUE,19134,Second-Hand,DIESEL,2019,38300.0,69130,4.7816712,45.7883595,ÉCULLY,AUVERGNE-RHÔNE-ALPES,RHÔNE,6.82
1939,PEUGEOT,3008,AUTOMATIQUE,123862,Second-Hand,DIESEL,2017,24340.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,4.55
1940,PEUGEOT,208,MANUELLE,73541,Second-Hand,ESSENCE,2017,10060.0,47400,0.29834659999999996,44.400830799999994,"GONTAUD-DE-NOGARET, FAUGUEROLLES, TONNEINS, FAUILLET, LAGRUÈRE, VILLETON, GRATELOUP-SAINT-GAYRAND, HAUTESVIGNES, VARÈS",NOUVELLE-AQUITAINE,LOT-ET-GARONNE,5.45
1941,PEUGEOT,208,MANUELLE,90400,Second-Hand,DIESEL,2018,10720.0,69600,4.8196004,45.71493820000001,OULLINS,AUVERGNE-RHÔNE-ALPES,RHÔNE,4.55
1942,PEUGEOT,3008,AUTOMATIQUE,50061,Second-Hand,ESSENCE,2018,27230.0,92250,2.2384215,48.903225299999995,LA GARENNE-COLOMBES,ÎLE-DE-FRANCE,HAUTS-DE-SEINE,6.36
1943,PEUGEOT,208,MANUELLE,2425,Second-Hand,ESSENCE,2021,18280.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,8.18
1944,PEUGEOT,108,MANUELLE,53803,Second-Hand,ESSENCE,2019,10260.0,42100,4.4007775,45.46319159999999,SAINT-ÉTIENNE,AUVERGNE-RHÔNE-ALPES,LOIRE,5.91
1945,PEUGEOT,108,MANUELLE,20294,Second-Hand,ESSENCE,2019,11980.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,6.82
1946,CITROEN,C4,AUTOMATIQUE,13949,Second-Hand,ELECTRIQUE,2021,33880.0,24100,0.4558292000000001,44.83722590000001,"LEMBRAS, BERGERAC, SAINT-LAURENT-DES-VIGNES, CREYSSE",NOUVELLE-AQUITAINE,DORDOGNE,9.09
1947,CITROEN,C5 AIRCROSS,MANUELLE,26109,Second-Hand,DIESEL,2021,29170.0,31200,1.4318042,43.6375545,TOULOUSE,OCCITANIE,HAUTE-GARONNE,6.82
1948,CITROEN,C5 AIRCROSS,MANUELLE,13384,Second-Hand,DIESEL,2021,29620.0,92100,2.2492909,48.831574700000004,BOULOGNE-BILLANCOURT,ÎLE-DE-FRANCE,HAUTS-DE-SEINE,7.27
1949,CITROEN,C5 AIRCROSS,AUTOMATIQUE,904,Second-Hand,DIESEL,2021,32400.0,78000,2.1538662,48.8121677,VERSAILLES,ÎLE-DE-FRANCE,YVELINES,8.18
1950,CITROEN,C3,MANUELLE,12611,Second-Hand,ESSENCE,2019,14620.0,13920,5.037298000000002,43.436943,SAINT-MITRE-LES-REMPARTS,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,6.82
1951,CITROEN,C5 AIRCROSS,AUTOMATIQUE,2490,Second-Hand,HYBRIDE,2021,43180.0,33110,-0.6423265,44.861084999999996,LE BOUSCAT,NOUVELLE-AQUITAINE,GIRONDE,9.09
1952,CITROEN,C3,MANUELLE,105547,Second-Hand,DIESEL,2013,7890.0,76120,1.0465014000000001,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME,4.09
1953,CITROEN,C5 AIRCROSS,AUTOMATIQUE,9394,Second-Hand,HYBRIDE,2021,47560.0,33310,-0.5108495,44.867689399999996,LORMONT,NOUVELLE-AQUITAINE,GIRONDE,8.64
1954,CITROEN,C3,MANUELLE,1755,Second-Hand,ESSENCE,2021,18700.0,33210,-0.26853309999999997,44.5602505,"COIMÈRES, TOULENNE, BIEUJAC, LÉOGEATS, SAINT-PIERRE-DE-MONS, SAUTERNES, MAZÈRES, FARGUES, PREIGNAC, SAINT-LOUBERT, PUJOLS-SUR-CIRON, CASTILLON-DE-CASTETS, SAINT-PARDON-DE-CONQUES, ROAILLAN, BOMMES, CASTETS-EN-DORTHE, LANGON",NOUVELLE-AQUITAINE,GIRONDE,8.18
1955,CITROEN,C3,MANUELLE,22482,Second-Hand,ESSENCE,2020,13890.0,93600,2.5216868999999997,48.9503361,AULNAY-SOUS-BOIS,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS,7.27
1956,CITROEN,C3,MANUELLE,57971,Second-Hand,DIESEL,2020,15710.0,42000,4.398725,45.4626731,SAINT-ÉTIENNE,AUVERGNE-RHÔNE-ALPES,LOIRE,5.91
1957,CITROEN,C4,MANUELLE,147520,Second-Hand,DIESEL,2015,8660.0,35510,-1.6182535,48.1073171,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE,3.64
1958,TOYOTA,YARIS,AUTOMATIQUE,5346,Second-Hand,HYBRIDE,2019,17100.0,35510,-1.6218780000000002,48.1133029,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE,8.18
1959,TOYOTA,C-HR,AUTOMATIQUE,32914,Second-Hand,HYBRIDE,2018,20900.0,78310,1.9119781000000002,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,6.82
1960,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,28180.0,78310,1.9119781000000002,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES,9.55
1961,TOYOTA,C-HR,AUTOMATIQUE,35429,Second-Hand,HYBRIDE,2021,30780.0,33130,-0.538555,44.818225,BÈGLES,NOUVELLE-AQUITAINE,GIRONDE,8.18
1962,TOYOTA,AYGO,AUTOMATIQUE,183,Second-Hand,ESSENCE,2021,15960.0,94300,2.4317214,48.84538569999999,VINCENNES,ÎLE-DE-FRANCE,VAL-DE-MARNE,8.64
1963,TOYOTA,AYGO,MANUELLE,32778,Second-Hand,ESSENCE,2019,10850.0,77160,3.2914203,48.5528779,"SAINT-BRICE, CHENOISE, MORTERY, CUCHARMOY, CHALAUTRE-LA-PETITE, SAINT-HILLIERS, LA CHAPELLE-SAINT-SULPICE, VULAINES-LÈS-PROVINS, POIGNY, PROVINS, ROUILLY",ÎLE-DE-FRANCE,SEINE-ET-MARNE,6.36
1964,TOYOTA,YARIS,AUTOMATIQUE,66329,Second-Hand,HYBRIDE,2019,16280.0,68000,7.3635565000000005,48.1005703,COLMAR,GRAND EST,HAUT-RHIN,6.82
1965,TOYOTA,COROLLA,AUTOMATIQUE,11051,Second-Hand,HYBRIDE,2021,24620.0,13290,5.4021503,43.506357,AIX-EN-PROVENCE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,8.64
1966,TOYOTA,COROLLA,AUTOMATIQUE,8122,Second-Hand,HYBRIDE,2021,29560.0,33130,-0.538555,44.818225,BÈGLES,NOUVELLE-AQUITAINE,GIRONDE,8.64
1967,TOYOTA,YARIS,AUTOMATIQUE,51060,Second-Hand,HYBRIDE,2019,13860.0,33310,-0.5100380999999999,44.881881799999995,LORMONT,NOUVELLE-AQUITAINE,GIRONDE,7.27
1968,TOYOTA,YARIS,MANUELLE,16341,Second-Hand,ESSENCE,2020,10720.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE,7.27
1969,TOYOTA,RAV4,MANUELLE,177805,Second-Hand,DIESEL,2014,14140.0,14880,-0.2844723,49.289236100000004,"COLLEVILLE-MONTGOMERY, HERMANVILLE-SUR-MER",NORMANDIE,CALVADOS,3.18
1970,TOYOTA,RAV4,MANUELLE,100688,Second-Hand,DIESEL,2017,21060.0,13014,5.3768457000000005,43.331006200000004,MARSEILLE 14,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,4.55
1971,TOYOTA,YARIS,MANUELLE,40506,Second-Hand,ESSENCE,2019,10990.0,77930,2.6110968,48.459522,"SAINT-SAUVEUR-SUR-ÉCOLE, CHAILLY-EN-BIÈRE, PERTHES, CÉLY, FLEURY-EN-BIÈRE, SAINT-GERMAIN-SUR-ÉCOLE",ÎLE-DE-FRANCE,SEINE-ET-MARNE,6.36
1972,TOYOTA,C-HR,AUTOMATIQUE,11,New,HYBRIDE,2021,27340.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE,9.55
1973,VOLKSWAGEN,GOLF,MANUELLE,68629,Second-Hand,DIESEL,2018,17170.0,83490,6.5717076,43.4727875,LE MUY,PROVENCE-ALPES-CÔTE D'AZUR,VAR,5.0
1974,VOLKSWAGEN,POLO,MANUELLE,76863,Second-Hand,DIESEL,2017,12410.0,51200,3.949436,49.031733,ÉPERNAY,GRAND EST,MARNE,5.0
1975,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,9144,Second-Hand,DIESEL,2021,45800.0,72100,0.1971349,47.9800256,LE MANS,PAYS DE LA LOIRE,SARTHE,7.73
